Song Title,duration_ms,tempo,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,chroma,explicit,popularity
When My Blue Moon Turns to Gold Again,30000.0,130.8139534883721,0.16180179,-70.818886,18.796059,0.9424046451746816,0.00026164437,0.92945445,21.695844148802912,0.43244144,0.0,50.0
Peace in the Valley,30000.0,122.28260869565217,0.12443584,-66.04514,21.743696,0.898780928002809,0.0065462966,0.9525155,23.095626183107196,0.4626588,0.0,50.0
Loving You,30000.0,104.16666666666667,0.066719085,-75.38843,17.144646,0.9457417494982059,0.0014283484,0.6422739,23.85834709568112,0.37159362,0.0,50.0
Teddy Bear,30000.0,130.8139534883721,0.13033251,-68.59548,19.457552,0.9305969258758893,8.56824e-05,1.1121129,22.974505748256764,0.37133,0.0,50.0
King Creole,30000.0,139.6748310810811,0.0084559675,-66.00126,15.815321,0.8759051928399721,0.0039716484,1.2236506,22.937789839498496,0.33304226,0.0,50.0
A Fool Such as I,30000.0,127.8409090909091,0.12013805,-66.01182,17.090017,0.9130778622221085,0.014279417,1.0971667,20.28029693624899,0.45244744,0.0,50.0
Little Sister,30000.0,102.27272727272727,0.25795415,-57.963104,17.073885,0.8530317315218265,0.003570816,1.2589517,20.740688788579554,0.40174952,0.0,50.0
Good Luck Charm,29753.469387755104,114.84375,0.09255438,-61.834854,20.878742,0.845069691560693,0.00063741195,1.1485643,22.896485744723257,0.3539747,0.0,50.0
Guitar Man,30000.0,110.29411764705883,0.2612984,-61.818974,17.425892,0.8975618321224166,0.021705812,0.9681987,20.679574934648443,0.47884262,0.0,50.0
If I Can Dream,29753.469387755104,97.50884433962264,0.06868899,-68.68003,18.283394,0.9101433788769502,0.002134063,1.0092866,23.022060604946187,0.45456782,0.0,50.0
Kentucky Rain,30000.0,165.44117647058823,0.08563606,-63.374485,24.231853,0.8722795162385375,0.002008979,1.2036768,22.47611539935648,0.4267382,0.0,50.0
Just Dance,30000.0,114.79591836734694,0.20399433,-63.03691,15.883945,0.8847775335388519,0.0022018584,1.0691956,22.105262462563854,0.3850936,0.0,50.0
Poker Face,30000.0,120.18531976744185,0.1897367,-65.29902,24.72696,0.8966870870360946,0.003806084,1.0041784,20.73069252474068,0.502019,0.0,50.0
LoveGame,29753.469387755104,105.46875,0.16340648,-63.676006,19.815453,0.834076054483216,0.00075542805,1.4430183,20.445546381633147,0.5579482,0.0,50.0
Paparazzi,30000.0,110.29411764705883,0.1868525,-72.31523,22.344072,0.9424464930764387,0.0010160462,0.97678614,21.133244541069136,0.41054407,0.0,50.0
Bad Romance,29753.469387755104,117.45383522727273,0.23107834,-59.53131,20.709301,0.8366272541590586,0.0060416195,1.1190573,22.983860727019447,0.3348171,0.0,50.0
Telephone,30000.0,122.28260869565217,0.061256465,-75.06037,22.94733,0.9354164699994113,0.001592806,0.69400066,22.918035971694955,0.35461915,0.0,50.0
Alejandro,30000.0,137.1951219512195,0.14834608,-70.27875,30.458656,0.9389354240557488,3.6547113e-05,0.8415586,20.314466664711397,0.5125127,0.0,50.0
Born This Way,29753.469387755104,123.046875,0.13282326,-64.02227,18.684694,0.8537725177052613,0.0011696353,1.085,20.61194103674354,0.49860176,0.0,50.0
Judas,30000.0,98.6842105263158,0.04143236,-70.369194,20.282799,0.9458729507656245,0.01841778,0.8620977,20.252085782995817,0.37021282,0.0,50.0
The Edge of Glory,30000.0,127.8409090909091,0.06334546,-70.65971,30.138603,0.8730200463360529,0.006619308,0.922358,22.319649696136747,0.42695946,0.0,50.0
You and I,30000.0,140.625,0.2929558,-62.76323,25.722002,0.8478583969495131,0.0011197042,1.6010993,20.743076074372656,0.50575405,0.0,50.0
Marry the Night,29753.469387755104,126.04801829268293,0.135709,-60.992664,22.90984,0.862053644628142,0.005562248,1.0112221,22.239844113388322,0.48644105,0.0,50.0
Applause,30000.0,140.625,0.26122838,-59.71293,18.960693,0.8597978184565487,0.00036522446,1.0872829,20.88180074650147,0.48645577,0.0,50.0
Do What U Want,30000.0,144.23076923076923,0.12667401,-70.3664,25.28954,0.8960656335913967,9.640801e-05,1.1295488,22.393757975373475,0.42315736,0.0,50.0
Til It Happens to You,29753.469387755104,117.45383522727273,0.077267855,-69.51555,19.3539,0.9257171243104124,0.0011944132,0.7968506,24.465856257676684,0.3606099,0.0,50.0
Perfect Illusion,29753.469387755104,123.046875,0.07727606,-67.674355,24.445894,0.83326584701145,0.0059729894,1.021635,23.93137453914093,0.4064207,0.0,50.0
Million Reasons,29753.469387755104,132.51201923076923,0.047474492,-71.744606,24.117065,0.9148918618012966,0.0057925866,0.7926238,23.209537809662397,0.40566894,0.0,50.0
Joanne,30000.0,89.10290948275862,0.17353255,-62.707832,20.603352,0.8137605981304332,0.02449036,1.282104,22.565746015338473,0.37544495,0.0,50.0
Always Remember Us This Way,30000.0,127.8409090909091,0.17060019,-69.49307,24.686476,0.9211827155082418,3.4247143e-05,0.9068081,22.8674366481768,0.4367472,0.0,50.0
Rain on Me,30000.0,117.1875,0.17250562,-70.25885,23.219778,0.9188012754754391,0.00072692224,1.1348155,22.783891188927452,0.46532905,0.0,50.0
Stupid Love,29753.469387755104,120.18531976744185,0.33074176,-63.02756,17.665016,0.8773190639599296,0.00040799935,1.4604343,22.040717484840265,0.54616314,0.0,50.0
911,30000.0,133.92857142857142,0.26566482,-60.002605,15.316636,0.838092842254418,0.0003117528,1.2903268,21.193290844537753,0.46343452,0.0,50.0
Free Woman,30000.0,127.8409090909091,0.37176526,-54.75514,17.863071,0.7789870225457877,0.0036994542,1.6135918,19.686049571127402,0.68917733,0.0,50.0
Sour Candy,30000.0,125.0,0.20179425,-66.1922,19.414423,0.9074465446983657,0.000214111,1.1421648,22.938527951847174,0.41361398,0.0,50.0
Hold My Hand,30000.0,117.1875,0.16254444,-72.21147,21.700073,0.9332300164705913,1.6114021e-05,0.9063233,21.12321137136108,0.34144863,0.0,50.0
Pon de Replay,30000.0,98.6842105263158,0.30462426,-66.285736,22.2402,0.8702324177906073,0.010508674,1.582599,20.96699681221158,0.6926386,0.0,50.0
SOS,30000.0,133.92857142857142,0.12169221,-67.84789,26.63486,0.9210833012776941,0.00012250688,1.0808965,22.407014587889417,0.350412,0.0,50.0
Unfaithful,30000.0,143.5546875,0.27010244,-65.80399,26.168242,0.865944586020106,0.0013582404,1.4564446,22.81192096351879,0.55092764,0.0,50.0
We Ride,30000.0,140.625,0.098571874,-69.46175,32.21315,0.9056761830422153,0.023855602,1.1220987,22.35608465967551,0.37092197,0.0,50.0
Break It Off,30000.0,114.79591836734694,0.1786926,-65.97889,19.451496,0.8769841819541163,0.0029669954,1.3981938,22.06187179896571,0.48458102,0.0,50.0
Umbrella,30000.0,133.92857142857142,0.2258726,-56.84051,19.676785,0.806102045671899,0.0045949393,1.1716033,21.30965641563229,0.5153637,0.0,50.0
Shut Up and Drive,29753.469387755104,132.51201923076923,0.17461385,-61.292564,24.2355,0.8309041396996882,0.006300215,1.285898,21.480192438155054,0.5146294,0.0,50.0
Don't Stop the Music,30000.0,98.6842105263158,0.29854685,-63.502087,21.23773,0.8772725465404888,8.087654e-05,1.244397,21.774964115992546,0.5882241,0.0,50.0
Hate That I Love You,29753.469387755104,93.96306818181819,0.14198564,-64.36142,19.34925,0.8665555609022559,0.0060549546,1.228319,23.192853438948084,0.42220566,0.0,50.0
Disturbia,30000.0,148.02631578947367,0.08990386,-66.64149,24.575497,0.8901204600010401,0.019999651,1.3196403,21.592525487895532,0.4192995,0.0,50.0
Take a Bow,30000.0,137.1951219512195,0.10416527,-63.16663,19.066532,0.8684137549071784,0.011457893,1.2174528,21.752779342221878,0.3292539,0.0,50.0
Russian Roulette,30000.0,165.44117647058823,0.07271714,-73.28745,23.095652,0.9132032110514876,0.017147142,0.97692937,21.953948563166172,0.3777189,0.0,50.0
Hard,30000.0,83.95522388059702,0.21890357,-67.019844,24.301424,0.895204996638887,0.0006559536,1.3539076,21.550481130463957,0.5466077,0.0,50.0
Rude Boy,30000.0,102.27272727272727,0.2048227,-66.9311,26.088198,0.8912620949044927,0.002155323,1.2864178,22.48086237756069,0.3702272,0.0,50.0
Te Amo,30000.0,96.98275862068965,0.15746726,-69.55836,27.58017,0.8999365558848507,0.000292689,1.3039107,22.650662176586987,0.47060013,0.0,50.0
Only Girl (In the World),29753.469387755104,126.04801829268293,0.29011828,-64.39233,23.088158,0.8878702880064658,0.012693162,1.4080976,22.12219107012105,0.48797223,0.0,50.0
What's My Name?,30000.0,96.98275862068965,0.27450666,-57.704964,17.91317,0.8368407893953815,0.00044634822,1.208792,20.231412253068484,0.62160254,0.0,50.0
California King Bed,29753.469387755104,86.1328125,0.053357076,-68.303375,24.400187,0.8738359823557982,0.0061237435,1.0626446,26.033115056452484,0.40146333,0.0,50.0
Cheers (Drink to That),29753.469387755104,161.4990234375,0.24554464,-58.410244,17.876488,0.8479980589370869,0.00026257272,1.1463709,20.638734891304846,0.4577909,0.0,50.0
We Found Love,30000.0,170.45454545454547,0.15157208,-64.72478,21.800194,0.8557768287987182,0.005212729,1.2567934,23.702585407850165,0.26375932,0.0,50.0
You da One,30000.0,104.16666666666667,0.20179187,-68.33868,20.629465,0.8965812300069174,0.00022333996,1.0093006,24.202609866305895,0.42400077,0.0,50.0
Talk That Talk,29753.469387755104,166.70866935483872,0.26161724,-60.564697,20.08486,0.8520197863170739,0.00085914077,1.1868176,21.154725049827064,0.49885583,0.0,50.0
Where Have You Been,30000.0,140.625,0.23567373,-64.287056,31.96761,0.8182165529422037,0.00082474336,1.8675805,21.051712681721632,0.65454245,0.0,50.0
Diamonds,30000.0,144.23076923076923,0.11796737,-73.49483,31.539934,0.9344163582359408,0.00061418506,0.9185341,22.30479282446603,0.4042206,0.0,50.0
Stay,30000.0,119.68085106382979,0.06875923,-64.71976,27.177774,0.8294511556158978,0.009132655,1.4466038,21.520510120492922,0.4377264,0.0,50.0
Pour It Up,30000.0,100.44642857142857,0.2470413,-69.755135,25.590546,0.909108244519369,0.00044552647,1.370757,21.811599159847628,0.54137516,0.0,50.0
Right Now,30000.0,140.625,0.06430429,-67.97202,28.609901,0.8870586496155118,0.0027801462,1.1096812,22.232360848328554,0.36448374,0.0,50.0
What Now,30000.0,133.92857142857142,0.14431062,-67.61741,25.814217,0.8922211137556105,6.501133e-05,1.2399359,22.459641862365714,0.34938645,0.0,50.0
Work,30000.0,137.1951219512195,0.17144994,-68.659874,24.434385,0.882964006494858,0.00089105027,1.1491426,21.612268644061487,0.5173404,0.0,50.0
Needed Me,29753.469387755104,109.95678191489361,0.08560819,-73.88318,31.752693,0.89575771420227,0.011337428,0.94168156,21.848743202817275,0.4193846,0.0,50.0
Love on the Brain,29753.469387755104,172.265625,0.24540225,-68.11257,21.929792,0.9148189549013147,0.0096461065,1.2623198,21.428382062022248,0.57087845,0.0,50.0
Sex with Me,29753.469387755104,139.6748310810811,0.16028488,-69.335556,26.953571,0.8868238209001105,0.009168719,1.0663865,25.558860753377335,0.3356287,0.0,50.0
Lift Me Up,30000.0,119.68085106382979,0.12721315,-66.144554,17.307127,0.9177945160398686,0.0022227066,1.0263643,21.759246460336346,0.4077766,0.0,50.0
Just the Way You Are,29753.469387755104,109.95678191489361,0.14407721,-68.63166,22.305702,0.893217727735476,0.01012136,1.0578704,22.44734393951286,0.3912397,0.0,50.0
Grenade,30000.0,140.625,0.22661501,-70.82463,24.515404,0.9251299882422712,0.001786701,1.2233629,21.889882865910348,0.36389723,0.0,50.0
The Lazy Song,29753.469387755104,172.265625,0.1748125,-64.99868,23.622444,0.8673176153184805,0.0119683845,1.4964961,23.338452810661312,0.35147288,0.0,50.0
Talking to the Moon,29753.469387755104,147.65625,0.11624829,-68.19316,21.135979,0.9064651853904033,0.011450315,0.8801553,24.13091207738797,0.33863875,0.0,50.0
Count on Me,29753.469387755104,89.10290948275862,0.1927966,-66.39231,18.932203,0.9103366450318402,0.008263041,1.1643595,23.31318767387273,0.38102177,0.0,50.0
It Will Rain,30000.0,117.1875,0.04010609,-71.19042,22.077772,0.936297306275466,0.012941476,0.9425807,21.795097641604986,0.31881568,0.0,50.0
Marry You,30000.0,152.02702702702703,0.28411853,-68.12411,14.776684,0.9352862968358066,0.0031411615,1.0303378,20.02556965513143,0.49509972,0.0,50.0
Locked Out of Heaven,30000.0,143.5546875,0.20022134,-65.05202,24.855215,0.8591818076957405,0.00045370206,1.3822947,21.2607734078589,0.4501987,0.0,50.0
When I Was Your Man,30000.0,139.6748310810811,0.1347792,-65.02112,20.424654,0.8537468411712694,0.0007263798,1.0729762,27.084843802496245,0.25546184,0.0,50.0
Treasure,30000.0,125.0,0.31338578,-62.75957,16.316177,0.8844132900765089,8.3080864e-05,1.2453763,20.886562188735976,0.69497055,0.0,50.0
Gorilla,30000.0,125.0,0.07249681,-74.89098,15.54305,0.9679116490580028,0.0120284,1.0415986,20.683474338624805,0.59027445,0.0,50.0
Young Girls,30000.0,133.92857142857142,0.093766846,-70.69872,28.817692,0.8954385039801378,0.2245931,1.0271964,19.214920729404877,0.28611562,0.0,50.0
24K Magic,29753.469387755104,107.666015625,0.11900307,-66.89977,18.973387,0.8622804017731744,0.006514123,1.0421101,22.868997695605895,0.33727118,0.0,50.0
That's What I Like,30000.0,133.92857142857142,0.21740146,-62.791683,22.470964,0.838419123360455,0.00043460642,1.4093277,21.932656195511353,0.47697812,0.0,50.0
Versace on the Floor,29753.469387755104,166.70866935483872,0.11231857,-66.96175,24.541481,0.8844916387042013,0.0067495843,1.1378338,26.452376960598166,0.30763263,0.0,50.0
Finesse,30000.0,108.17307692307692,0.17706692,-61.90256,23.552965,0.8373504960750517,0.0009365777,1.4908961,21.098625165684336,0.49270177,0.0,50.0
If You Had My Love,30000.0,114.79591836734694,0.24061665,-62.016457,24.379038,0.8358300208864287,0.00041896614,1.3138106,22.196780818301264,0.40608642,0.0,50.0
Waiting for Tonight,29753.469387755104,129.19921875,0.21504246,-57.814217,23.29713,0.8506281115048302,0.0007087918,1.6483258,21.48065609746062,0.51171887,0.0,50.0
Feelin' So Good,29753.469387755104,107.666015625,0.16399325,-62.59823,21.487658,0.7393671411715089,0.0064778216,1.6080366,21.290083123018576,0.5798729,0.0,50.0
Let's Get Loud,29753.469387755104,132.51201923076923,0.1850658,-59.9521,19.454315,0.8244174868730799,0.003955347,1.2395356,21.413280015940817,0.43111312,0.0,50.0
Love Don't Cost a Thing,29753.469387755104,97.50884433962264,0.19885322,-60.759274,21.424364,0.7896341173599581,0.01896959,1.2694571,22.002707472221175,0.52636063,0.0,50.0
Play,30000.0,114.79591836734694,0.073934644,-71.894196,22.357023,0.8821952915292007,0.00038456765,1.1474327,22.430538045532085,0.3149982,0.0,50.0
Ain't It Funny,29753.469387755104,89.10290948275862,0.2583143,-59.248848,21.379137,0.8186669562453819,0.0007306911,1.3682871,22.10109748074242,0.47183496,0.0,50.0
I'm Real,30000.0,137.1951219512195,0.11337646,-62.617947,24.976412,0.861217418933146,0.0071723047,1.1125864,22.685572349159752,0.4446334,0.0,50.0
I'm Gonna Be Alright,30000.0,93.75,0.11769308,-73.221245,29.679234,0.8680135149076303,0.0012734971,1.1899208,19.694117179408195,0.59569794,0.0,50.0
Jenny from the Block,29753.469387755104,99.38401442307692,0.20066011,-64.24608,25.666481,0.8551407315111141,0.008788071,1.4720163,22.45479968782377,0.4890729,0.0,50.0
All I Have,30000.0,123.046875,0.023879236,-64.56756,12.8912,0.900140667931611,0.0007007843,0.8792993,24.487516204966578,0.32008272,0.0,50.0
Get Right,30000.0,144.23076923076923,0.16994113,-64.168884,18.79117,0.8653321602354794,0.008893731,1.1570054,20.820177093812372,0.4326998,0.0,50.0
Hold You Down,30000.0,130.8139534883721,0.013773113,-74.89635,22.330492,0.9640341143243286,0.13643825,0.60497797,19.394680395249118,0.34431225,0.0,50.0
Qué Hiciste,30000.0,125.0,0.097675204,-61.77396,24.829172,0.7499246125663868,0.0021576616,1.8714108,19.846210769994865,0.6239987,0.0,50.0
Do It Well,30000.0,104.16666666666667,0.18672672,-69.54171,22.985262,0.9343997345637353,1.8079618e-05,1.2456084,20.28392898447173,0.51774424,0.0,50.0
Louboutins,30000.0,117.1875,0.1632317,-62.207188,20.071354,0.8463141087528414,0.00042520734,1.2318928,21.22091860948969,0.43135104,0.0,50.0
On the Floor,30000.0,129.19921875,0.10580388,-58.597225,17.856245,0.8535381886001303,0.0005184428,1.1377983,21.756698528609167,0.3938719,0.0,50.0
I'm Into You,30000.0,156.25,0.119813085,-66.7925,15.318216,0.9003091393356315,0.00051626377,1.0239776,21.144289230315355,0.6056527,0.0,50.0
Papi,30000.0,99.38401442307692,0.39345363,-66.08404,23.04078,0.9133746923165844,0.0013260951,1.3266114,21.769555594619167,0.65082246,0.0,50.0
Dance Again,29753.469387755104,114.84375,0.23761997,-65.30289,23.757137,0.8704763284262199,0.00019436146,1.4041013,23.491856084425468,0.4641777,0.0,50.0
Live It Up,29753.469387755104,143.5546875,0.24186672,-62.616364,23.619297,0.859874693925627,0.0060181683,1.1831096,21.527272077994663,0.42936757,0.0,50.0
Booty,30000.0,96.98275862068965,0.13288291,-73.033585,24.432106,0.9217056395974853,0.004005426,1.1040004,21.911763827818795,0.48545137,0.0,50.0
Feel the Light,30000.0,126.04801829268293,0.16421899,-64.92924,27.263786,0.8716191097631824,0.0003474257,1.1088732,21.974684303785846,0.44282115,0.0,50.0
Ain't Your Mama,29753.469387755104,120.18531976744185,0.1760945,-64.78721,27.292948,0.8399823671709636,0.0019880834,1.7634897,22.69845033635364,0.43886077,0.0,50.0
Ni Tú Ni Yo,30000.0,117.1875,0.051857106,-73.445816,16.268394,0.9226000523722764,0.0013467501,0.99510217,23.497947772272546,0.27306017,0.0,50.0
Dinero,30000.0,156.25,0.10637868,-73.26165,30.704586,0.8650171081930448,0.005866934,0.92326885,21.91424872019113,0.3908392,0.0,50.0
Medicine,30000.0,90.7258064516129,0.071281694,-68.834564,27.447968,0.8770403166677787,0.11736311,1.0896485,22.242426286348802,0.26451126,0.0,50.0
Holiday,30000.0,126.04801829268293,0.11930373,-70.24411,18.242811,0.8965920907994449,5.1959883e-05,1.1257299,23.194760559589007,0.35007733,0.0,50.0
Like a Virgin,30000.0,114.79591836734694,0.13161942,-72.92996,27.206367,0.9110852188793984,0.004068639,0.8196246,22.858436451917317,0.49804246,0.0,50.0
Material Girl,30000.0,110.29411764705883,0.28134534,-71.205956,24.790405,0.9341231527159183,0.00046113905,1.4196253,20.6569065076067,0.69317466,0.0,50.0
Crazy for You,30000.0,160.71428571428572,0.39307275,-53.855522,16.3056,0.8192826192497834,0.0004459784,1.1917578,21.45325904877912,0.5073553,0.0,50.0
Into the Groove,30000.0,125.0,0.21759841,-64.58193,23.395842,0.8785106785806605,0.00060962426,1.171701,21.9458374867514,0.41609278,0.0,50.0
Live to Tell,30000.0,119.68085106382979,0.23525733,-66.90606,25.301548,0.9014327446642201,0.023279808,1.6876211,20.850028434228488,0.45321527,0.0,50.0
Papa Don't Preach,29753.469387755104,123.046875,0.13448437,-67.46165,21.524128,0.8906685015596733,0.0014028313,1.1532488,21.302196633801408,0.46152428,0.0,50.0
Open Your Heart,30000.0,110.29411764705883,0.07116059,-62.001762,16.420897,0.8577078615998411,0.0011208395,1.0411658,23.011006193915907,0.33847842,0.0,50.0
La Isla Bonita,30000.0,133.92857142857142,0.104470424,-69.39669,25.051043,0.8898038623684744,0.0397319,1.3920319,20.116249916996644,0.501966,0.0,50.0
Like a Prayer,30000.0,144.23076923076923,0.2055265,-60.496838,20.581211,0.8376138336493344,0.0013390568,1.1469526,22.2560476455067,0.3842436,0.0,50.0
Express Yourself,30000.0,123.046875,0.18108101,-61.191677,25.186567,0.8256937745515925,0.009726435,1.7693949,20.947695564427715,0.61236227,0.0,50.0
Vogue,30000.0,119.68085106382979,0.068983376,-70.87435,19.309929,0.9318636770016065,5.957368e-05,1.3434964,20.77815631279902,0.41891727,0.0,50.0
Justify My Love,30000.0,165.44117647058823,0.10477139,-70.89029,24.106388,0.9461020783272743,8.325541e-05,0.88033366,22.535850824886126,0.4049539,0.0,50.0
Erotica,30000.0,122.28260869565217,0.1164753,-60.120453,26.906202,0.8135548113714864,0.0073442943,1.0914708,20.375828587847902,0.51761883,0.0,50.0
Rain,30000.0,165.44117647058823,0.08563606,-63.374485,24.231853,0.8722795162385375,0.002008979,1.2036768,22.47611539935648,0.4267382,0.0,50.0
Secret,30000.0,133.92857142857142,0.24489318,-59.757847,21.9003,0.8660134691501431,0.01293191,1.0758791,21.157832646499838,0.49239755,0.0,50.0
Take a Bow,30000.0,137.1951219512195,0.10416527,-63.16663,19.066532,0.8684137549071784,0.011457893,1.2174528,21.752779342221878,0.3292539,0.0,50.0
You'll See,30000.0,127.8409090909091,0.21182801,-65.91862,18.173897,0.8949472228942433,3.3254622e-05,1.1681125,22.380865637315207,0.4800432,0.0,50.0
Don't Cry for Me Argentina,30000.0,125.0,0.038108665,-71.694496,18.008205,0.9425258409250649,0.012887323,0.9847255,23.12761680195382,0.34450957,0.0,50.0
Frozen,30000.0,151.99908088235293,0.07648398,-63.8252,24.085558,0.8343713520842229,0.010007138,1.2061068,20.35517415673762,0.51034856,0.0,50.0
